Country,Order Date,Total Revenue
Barbados,13/11/1974,707029.66
Serbia,06/04/1984,886184.64
Indonesia,12/03/1967,349706.5
Greece,06/03/1953,853379.94
India,22/05/1966,803863.68
Poland,28/04/1956,242182.32
San Marino,09/04/1986,638089.56
Mali,28/02/1987,2111733.2
Antigua and Barbuda ,03/04/1974,2346295.97
Democratic Republic of the Congo,20/04/1978,957690.3
Cameroon,09/12/1969,2342954.62
Ethiopia,10/03/1994,2217319.86
The Bahamas,03/12/1956,737419.14
Burundi,12/09/1958,1356376.35
Mongolia,24/06/1953,31127.2
Dominica,17/01/1999,602461.6
Montenegro,24/02/1979,4322080.77
Gabon,07/03/1978,4100348.91
South Korea,04/04/1994,76989.66
Equatorial Guinea,13/03/1973,408875.24
Grenada,12/07/1988,1786282.26
Estonia,20/02/1962,1082555.1
Brunei,11/03/1965,2470599.84
Grenada,08/12/1976,378525.42
Portugal,29/07/1990,1239512.82
Nigeria,09/12/1960,437716.85
Hungary,11/04/1956,335388.62
Dominican Republic,07/05/1988,2573950.89
Macedonia,26/05/1976,3400011.51
Angola,20/09/1986,53283.63
Vatican City,27/05/1954,572175
Singapore,17/11/1992,2271481.44
South Sudan,13/02/1982,749472.96
Oman,24/03/1978,828014.56
Tanzania,16/05/1990,6488901.7
Antigua and Barbuda ,16/09/1994,1267112
Syria,20/10/1978,719877.84
Zambia,03/05/1996,1018492.44
South Africa,31/10/1977,2347764
Finland,28/10/1967,151840
Fiji,23/07/1962,1291716.8
Afghanistan,07/12/1988,1943861.85
Sierra Leone,28/09/1958,3934610.82
South Sudan,17/11/1993,582571.68
Finland,30/07/1987,5847865.8
Denmark,26/01/1970,1471166.4
Austria,13/12/1985,4703952.53
Barbados,12/04/1998,859377.92
Sudan,21/03/1989,279100.9
South Africa,15/10/1990,766545.67
United States of America,24/09/1994,34269.09
Mali,28/04/1961,2672166.4
New Zealand,15/04/1962,117694.56
Iran,07/06/1961,1270528.56
Japan,13/02/1999,11727.81
Cambodia,23/06/1955,50279.37
Samoa ,02/03/1997,92152.41
Saint Lucia,28/12/1980,1011932.8
Iraq,08/11/1981,242137.35
Grenada,10/03/1980,9376.65
Estonia,23/12/1955,4947242.37
Cape Verde,23/05/1992,1924555.92
Hungary,02/05/1973,220648.47
Palau,06/08/1989,77205.75
Poland,12/03/1977,6379973.69
Democratic Republic of the Congo,18/11/1974,243276.15
Cambodia,07/07/1996,26413.23
Switzerland,19/07/1969,205060.57
Djibouti,22/10/1970,455125.2
Turkmenistan,08/10/1956,801678.08
Vatican City,21/09/1989,1130646.34
Saint Kitts and Nevis ,08/02/1955,3806291.58
Cuba,17/06/1967,1520123
Estonia,08/05/1997,6335199.6
Bulgaria,08/06/1994,444084.55
Guinea,27/10/1977,642812.5
Latvia,07/09/1987,427066.24
Eritrea,02/03/1966,1753773.6
Ghana,09/12/1996,647514.18
Bosnia and Herzegovina,01/10/1997,87543.37
Dominican Republic,19/06/1984,2582977.6
Gabon,03/08/1999,735435.6
Bosnia and Herzegovina,19/06/1990,4801519.95
Saint Lucia,30/04/1978,824529.12
Costa Rica,27/01/1993,1327446
Kenya,08/10/1986,3645551.49
Denmark,15/12/1995,33746.61
Lebanon,05/07/1983,1730170.89
Ethiopia,16/08/1964,830418.72
Oman,22/04/1992,1594031.2
Turkey,02/10/1971,1357268.6
Ireland,25/11/1968,15767.7
United Kingdom,27/01/1989,3460875.2
Slovakia,06/07/1980,1058943.6
San Marino,19/04/1974,2062407.12
Dominica,15/09/1967,523654.56
Belgium,09/06/1974,3231955.23
Tonga,16/09/1963,5507934.18
Lithuania,15/07/1977,550369.82
Qatar,19/03/1984,3021614.4
Serbia,06/03/1976,331415.15
Taiwan,07/08/1980,5789908.11
Norway,16/05/1994,830.37
Chad,01/01/1960,96287.5
Slovakia,18/06/1985,128150.56
Belarus,29/12/1959,16392.81
Cambodia,04/08/1995,1511400.4
Monaco,19/07/1957,732285.28
Republic of the Congo,10/06/1978,1467514.44
Australia,07/06/1992,1036164
Sweden,25/03/1981,1436112.23
Mauritania,21/12/1973,1247951.82
Belize,16/04/1964,1034512.9
Liechtenstein,20/10/1954,2549059.38
Czech Republic,11/12/1955,70131.1
Tunisia ,18/03/1990,56912.34
Portugal,02/01/1978,580691.65
Afghanistan,27/11/1983,1245729.16
Swaziland,10/06/1970,2954597.6
Algeria,29/01/1992,2193876.32
Liberia,17/05/1977,1557463.28
The Bahamas,25/07/1987,581787.54
El Salvador,20/04/1956,1391815.11
East Timor,03/05/1981,666589.88
Samoa ,26/11/1971,6025122.32
Kazakhstan,10/08/1968,5560030.98
Sao Tome and Principe,25/06/1990,988294.9
Samoa ,01/11/1969,2921008.17
Lithuania,30/08/1963,55089.45
Brunei,24/07/1956,3310041.2
Laos,08/09/1970,154959.04
Comoros,15/11/1980,208493.23
Sweden,29/04/1955,1197753
South Africa,18/02/1975,959177.56
Saint Lucia,09/08/1973,924368.88
Greenland,23/03/1997,3378917.01
Angola,06/07/1958,480285.6
Cambodia,18/05/2000,2018945.5
Tuvalu,21/07/1983,1284244.16
Seychelles ,27/11/1987,4047711.39
Belgium,05/09/1968,667482.24
Sierra Leone,17/09/1967,2439853.77
Ukraine,10/03/1988,41566.2
Mongolia,28/12/1964,309352.48
Mauritania,22/10/1967,3630071.6
Mauritius ,20/07/1998,1982934.45
Honduras,13/12/1965,1672849.84
Honduras,26/03/1983,96032.75
Haiti,05/09/1970,58695.03
Armenia,22/11/1986,2156807.52
Comoros,18/11/1960,74310.4
Sierra Leone,02/03/1977,1353232.02
Philippines,07/11/1968,1107694.5
Benin,18/08/1981,1489485.96
Lebanon,06/08/1997,3615175.41
Saudi Arabia,28/05/1959,176628.8
Cameroon,11/09/1982,228986.16
Iceland,16/10/1984,1585741.3
Slovakia,05/04/1954,3602493.72
Turkmenistan,14/07/1980,166464.78
Kenya,07/02/1985,3558808
Mauritania,02/02/1961,22998.45
Tonga,21/10/1954,4599702.41
Palau,02/03/1967,1593968.32
Lesotho,21/08/1959,370311.66
Italy,27/09/1959,3941718.27
Philippines,29/05/1988,3347275.26
Uzbekistan,05/06/1968,299954
Singapore,06/10/1970,3964966.8
Sweden,06/10/2000,34091.82
Qatar,26/06/1975,1747488.4
North Korea,24/07/1988,56702.75
Afghanistan,08/03/1973,1425988.2
Costa Rica,20/05/1987,300385.68
Lesotho,22/01/1962,58590.72
Tajikistan,20/07/1973,333028.3
Cyprus,18/10/1967,31886.4
Vanuatu,03/02/1987,476485.9
Iran,30/11/1970,367565.22
Gabon,11/11/1980,5184438.66
China,11/04/1956,4182033.66
Israel,07/05/1992,471980.32
Malawi,06/12/1951,50223.39
France,14/08/1951,233691.25
Botswana,04/01/2000,1391020.72
Greenland,13/05/1984,652302.4
Malaysia,04/11/1951,711757.2
Bulgaria,05/07/1967,1734668.1
Botswana,11/09/1968,1555994.8
Romania,31/08/1954,679300.08
Latvia,18/12/1985,50671.23
South Korea,24/11/1952,33522.69
Malta,03/11/1990,55047
Iceland,09/06/1985,256632.2
Iran,11/03/1971,2038287.3
Solomon Islands,03/10/1964,624863.04
Denmark,11/02/1993,5201813.68
Botswana,12/11/1967,1694968
Mauritius ,15/07/1981,462012.24
Spain,11/12/1964,13222.88
Mauritania,19/10/1967,1909052.25
The Gambia,20/08/1962,2188584.25
Djibouti,26/06/1960,66982.62
Brunei,20/05/1986,892297.35
United Arab Emirates,02/01/1983,365816.24
North Korea,07/08/1968,290631.88
Cyprus,13/09/1965,450413.98
East Timor,26/01/1988,3065209.2
Nepal,06/09/1989,2489575.83
Marshall Islands,10/02/1972,904257.2
Vanuatu,02/01/1982,5890845.66
Saint Vincent and the Grenadines,12/12/1959,25301.1
Chad,24/11/1965,1068975.48
Sao Tome and Principe,01/08/1976,720889.47
Algeria,07/08/1995,565250.28
Dominican Republic,05/05/1971,1041907.78
Ukraine,12/03/1987,4206759.65
Iran,27/09/1962,983847.84
Morocco,20/04/1959,68897.4
Algeria,30/08/1978,20917.86
Australia,11/05/1988,1440517.1
Cyprus,04/11/1984,31675.35
Barbados,10/03/1966,1560016.08
Eritrea,10/06/1980,478650
Czech Republic,30/08/1980,1942042.4
Chad,14/05/1957,89540.01
Nicaragua,08/02/1977,7497.1
Ghana,28/03/1963,106329.44
Afghanistan,02/08/2000,36610.92
Democratic Republic of the Congo,09/08/1992,445381.02
Mali,22/04/1993,2272757.84
Jamaica,23/10/1955,529898.72
Lesotho,07/09/1995,62196.53
Kenya,14/11/1970,5649897.96
Sweden,14/08/1961,1180407.72
Djibouti,24/06/1989,1358038.9
Saint Kitts and Nevis ,05/04/1979,41288.08
Austria,17/01/1955,556510.4
Thailand,19/05/1954,16271.52
Slovenia,16/11/1956,668878.32
Turkmenistan,23/09/1989,5182433.85
Trinidad and Tobago,12/07/1963,414855.35
Mongolia,25/06/1972,306716.8
Croatia,28/11/1952,903636.32
Trinidad and Tobago,05/01/1970,405033.2
Armenia,06/12/1964,2394499.17
Guinea-Bissau,24/12/1984,3009763.26
Grenada,23/11/1959,901171.7
Honduras,04/09/1979,3463935.6
Costa Rica,24/10/1957,187570.35
Haiti,18/07/1978,84585.78
The Gambia,16/01/1984,200419.52
Monaco,20/11/1998,134195.84
Federated States of Micronesia,27/01/1959,1512067.8
Bangladesh,26/09/1988,4931613.33
Jordan,04/03/1978,1516107.92
Spain,13/04/1987,574311.12
Madagascar,20/08/1966,801824.8
France,15/12/1979,74332.11
Bulgaria,13/05/1969,413457
Qatar,24/03/1992,564019.88
Canada,04/11/1980,862846.4
Kyrgyzstan,16/03/1957,263822
United Kingdom,01/06/1955,2342517.6
China,21/07/1992,3281882.31
Barbados,26/11/1997,6420279.39
Greenland,15/05/1995,3786417.82
Pakistan,22/12/1984,547191.33
Austria,22/08/1966,6436559.64
Belarus,12/03/1999,4401226.22
Kuwait,13/06/1987,293901.08
Namibia,14/03/1981,47946.87
Monaco,02/10/1980,269812.32
Turkmenistan,13/06/1961,2264588.88
Monaco,07/06/1991,959384.8
Ethiopia,16/11/1969,1467520.92
Sierra Leone,29/09/1992,566024.69
San Marino,18/01/1991,1355251.56
Angola,27/12/1989,644124.86
Ireland,20/12/1964,1600551.7
Tuvalu,28/04/1962,139645.59
Eritrea,02/08/1952,149604.32
Armenia,26/06/1958,4858677.81
Turkmenistan,27/11/1955,3040139.34
Morocco,06/05/1975,58163.22
Estonia,24/08/1959,1474871.89
Chad,26/01/1969,1072583.2
Luxembourg,23/08/1961,891083.04
Kiribati,09/12/1983,595904.08
Trinidad and Tobago,21/11/1959,6416372.13
Denmark,08/08/1964,4269983.97
Jamaica,06/07/1986,5899487.56
Costa Rica,07/09/1997,405460.25
Taiwan,12/10/1966,6265291.41
Costa Rica,01/04/2000,2003473.46
Iraq,25/12/1968,180202.72
Vatican City,26/07/1987,2439138.8
Taiwan,11/05/1970,745726.72
Nigeria,14/02/1953,2974469.77
San Marino,12/11/1976,453622
Lebanon,29/03/1974,43136.8
Laos,10/07/1993,4526192.71
Canada,09/08/1958,950573.4
Fiji,28/10/1991,73473.75
Bangladesh,07/03/1951,5321434.01
Iceland,22/01/1961,3113435.01
North Korea,12/08/1957,1593594
Marshall Islands,07/09/1952,486053.12
Finland,10/09/1970,606842.34
Montenegro,22/08/1967,57472.8
Mauritania,14/04/1977,95374.5
Australia,09/03/1997,1072565.72
Jamaica,04/07/1978,287771.33
Burkina Faso,04/01/1965,58069.92
Oman,14/12/1952,4322080.77
Yemen,06/12/1950,683262.8
Turkey,16/02/1954,165258.06
Slovakia,12/03/1982,31035.52
Botswana,07/10/1960,433174.62
Kosovo,08/09/1975,66951.95
Saint Kitts and Nevis ,25/08/1996,388462.69
Armenia,06/03/1993,932537.84
Dominica,22/05/1979,913267.68
Chad,03/11/1957,116628.71
Israel,22/12/1988,333478.6
Portugal,02/05/1991,338170.8
Germany,09/11/1953,532072.4
Grenada,21/12/1971,406521.6
Belarus,09/07/1997,2779334.93
Monaco,20/08/1976,1474200.14
Lithuania,08/07/1974,328391.14
Spain,02/07/1951,2409113.35
Iceland,30/06/1980,372453.52
Grenada,27/04/1969,130060.45
Turkmenistan,23/04/1983,1053896.32
Madagascar,22/09/1985,2696720.88
Nigeria,03/11/1996,653060.34
Ireland,05/12/1969,1331084.7
Kiribati,07/02/1980,161662.15
Uganda,03/07/1987,3119454.66
Myanmar,02/09/1962,5221193.51
Egypt,13/03/1970,1249421.8
Qatar,10/05/1990,95517.2
Qatar,09/09/1955,91293.8
Vatican City,03/09/1951,4878865.32
Ireland,26/12/1985,1751220.8
Macedonia,06/11/1961,2883334
Egypt,04/03/1954,1351707.6
Barbados,06/08/1997,5741107.57
Lithuania,10/09/1952,38654.19
Uganda,19/10/1999,4439985.88
Vietnam,09/02/1988,429970.44
Guatemala,18/02/1961,4290293.4
Botswana,25/06/1987,493596.3
Philippines,22/02/1987,1552357.68
United States of America,12/06/1985,1071708.96
Kyrgyzstan,06/03/1959,4204754.84
Belize,31/10/1984,1943453.6
Luxembourg,09/03/1980,91972.02
Liberia,10/11/1988,401555.44
Czech Republic,24/02/1992,167071.45
Ukraine,27/03/1977,75535.68
Somalia,21/07/1982,40734.78
Armenia,06/05/1965,2292166.1
Mauritius ,15/08/1998,1442020.02
Uganda,19/11/1951,1894286.1
Vanuatu,10/11/1974,1620057.6
Moldova ,10/03/1986,141933
Marshall Islands,17/07/1977,141626.88
Algeria,05/07/1994,811280.8
Mongolia,08/09/1983,322833.5
Panama,03/04/1951,1334929.9
Philippines,04/02/1995,117059.15
Benin,18/11/1994,16495.44
Zambia,13/10/1986,899.03
Belgium,27/01/1977,407083.44
Cape Verde,16/05/1955,461796.5
Rwanda,22/12/1969,674078.9
Sudan,16/03/1980,801350.24
Nigeria,28/07/1996,5353510.97
Vietnam,08/06/1993,485557.93
Nepal,30/08/1959,179503.35
Liechtenstein,24/09/1991,189647.86
Trinidad and Tobago,15/02/1976,1439.9
Nigeria,18/02/1987,724699.91
Namibia,26/07/1991,2194897.44
Sudan,21/06/1982,573335.95
Azerbaijan,06/06/1981,37021.44
Lebanon,27/09/1972,976432.28
Norway,01/02/1994,1975771.14
Cote d'Ivoire,08/05/1961,817218.27
Ethiopia,23/06/1988,2197203.12
Nicaragua,11/03/1989,935345.92
Greece,16/06/1990,1014223.56
Estonia,23/07/1977,600602.88
Niger,07/02/1951,2306965.36
Vatican City,03/01/1987,939740.22
Samoa ,12/04/1992,1316095.41
Thailand,26/05/1954,1813656.9
Namibia,23/03/1955,36489.05
Bulgaria,27/10/1972,1878863.8
Cape Verde,28/08/1979,4686758.37
Spain,10/03/1972,1346602
Thailand,10/02/1974,2411945.13
Iceland,21/03/1975,374997.35
East Timor,30/10/1956,2167867.88
Senegal,19/08/1969,14956.59
Vietnam,20/05/1987,2346789.04
Thailand,02/06/1952,635695.94
Malaysia,11/02/1963,2310269.64
Haiti,15/09/1961,1821062.1
Andorra,11/01/1980,4349769.43
Solomon Islands,13/11/1971,37991.76
United States of America,08/06/1976,2349597.12
Egypt,02/07/1989,1006722.84
Kiribati,09/01/1987,243310.21
Finland,21/07/1973,19555.68
Ethiopia,18/10/1951,6344087.82
Fiji,06/11/1957,1332023.4
Greenland,28/10/1969,804492.7
Guatemala,16/08/1968,4787486.28
Nepal,18/11/1983,612672
Bosnia and Herzegovina,18/07/1997,237102.18
Russia,08/08/1992,712219.38
Kuwait,28/04/1951,700037.04
Samoa ,23/04/1959,636413.04
Chad,21/11/1960,1890603.68
Algeria,04/09/1965,34735.25
Sweden,29/11/1978,459316
Mali,07/01/1957,435866.09
Vatican City,17/08/1988,1930146.75
Tuvalu,17/12/1969,1363791
Marshall Islands,17/10/1968,3390048.8
Vanuatu,30/03/1984,1590649.68
Iraq,13/01/1977,3226973.2
Italy,05/10/1996,2182899.28
Zimbabwe,08/05/1970,2753272.4
Federated States of Micronesia,16/12/1988,326907.42
Malaysia,15/06/1965,740425.77
Eritrea,06/07/1989,632413.11
Namibia,26/02/1998,624509.94
Laos,24/03/1968,710899.2
Guatemala,22/02/1993,10766.82
San Marino,01/02/1957,37343.15
Myanmar,07/01/1988,326091.52
Ghana,04/12/1960,3797.31
Kuwait,30/10/1961,565057.9
Tonga,09/11/1954,1125942.09
Singapore,12/12/1975,667263.68
Montenegro,20/02/1988,2914812.4
Syria,02/02/1988,313228.56
Burkina Faso,06/07/1991,4212422
Armenia,07/02/1959,416231.4
Spain,20/02/1996,358152.6
Algeria,01/09/1955,17782.98
New Zealand,10/10/1966,4142959.8
India,20/05/1977,2655375.66
Georgia,22/05/1955,1276179.12
Denmark,02/11/1951,25017.44
Somalia,14/04/1995,3204254.55
Eritrea,25/02/1956,607878.72
Lithuania,14/02/1960,910428.2
Israel,01/02/1994,91047.22
Australia,31/08/1992,3489874.08
Nigeria,12/06/1955,1826273.12
Laos,03/01/1956,159751.26
Thailand,05/06/1958,117169.6
Lithuania,08/12/1973,782991.2
Democratic Republic of the Congo,21/01/1965,10440.27
Eritrea,22/09/1953,1493490.6
United States of America,19/05/1951,732908.88
Taiwan,31/10/1971,89437.38
Liberia,28/12/1991,56418.05
Namibia,18/06/1976,1484536.9
South Africa,09/06/1982,39531.21
Montenegro,29/09/1983,357340.83
Portugal,17/04/1991,550864.6
Ethiopia,08/02/1970,350702.95
Slovenia,04/03/1989,4230784.4
Madagascar,10/06/1966,2641453.29
Uzbekistan,27/09/1971,229241.44
Tanzania,11/10/1995,4097875.6
Mozambique,15/11/1989,213762.25
Dominica,22/03/1994,93253.93
Pakistan,11/10/1987,55089.45
Botswana,30/01/1994,1743718.9
Yemen,12/05/1963,440616.96
Morocco,10/03/1968,37865.1
Thailand,16/07/1990,2241358.4
Spain,15/08/1987,759.2
Qatar,05/02/1981,169443.95
Myanmar,22/09/1971,59557.6
Tunisia ,26/06/1965,3825698.52
Guinea-Bissau,10/01/1982,1418994
Taiwan,15/12/1983,689392.55
Haiti,26/04/1961,877371.7
Bangladesh,05/11/1983,4903096.99
Uganda,22/03/1988,338170.8
Estonia,18/07/1999,1004782.08
Lebanon,12/08/1969,170586.08
Liberia,22/05/1966,5946934.73
Belgium,19/05/1987,360088.8
Belarus,03/06/1966,3508068.27
Tunisia ,16/08/1996,532277.3
China,09/09/1957,990841.76
Germany,04/08/1979,1041291.54
Latvia,27/05/1951,2068023.28
Iran,27/12/1989,1030353.28
Philippines,04/07/1986,1378491.6
Slovenia,19/05/1952,23802.48
South Korea,09/05/1951,1886008.64
Iceland,20/09/1986,311983.75
Monaco,06/10/1995,1651916.88
Sri Lanka,27/01/1958,3316477.29
Benin,09/07/1991,699853.99
Turkey,21/05/2000,78623.91
Moldova ,05/10/1978,2894277.37
Haiti,29/09/1991,424015.24
Saint Kitts and Nevis ,30/10/1965,1771132.64
Qatar,30/08/1990,5050116.39
Slovakia,26/11/1953,19107.84
Lithuania,20/08/1961,1147592.94
Italy,06/03/2000,639537.25
Central African Republic,30/01/1993,86554.41
Cambodia,03/12/1974,1259551.52
Uganda,13/09/1999,472412.2
Bulgaria,06/10/1967,1007090.22
Malaysia,10/11/1999,1371134
Moldova ,04/07/1998,1707310
Sweden,03/11/1952,3384823.47
Mauritania,04/04/1998,685387.78
Gabon,28/06/1957,357506.6
Thailand,05/12/1955,1138246.8
Honduras,13/06/1995,4533072.81
Bosnia and Herzegovina,26/03/1970,709825.05
Algeria,28/01/1971,339205.12
Ukraine,29/01/1978,5030597.25
Saint Vincent and the Grenadines,17/10/1973,98838.35
Jordan,26/09/1957,224348.85
Botswana,03/01/1971,3506327.79
Bangladesh,24/06/1963,1125529.52
Bhutan,07/03/1992,2221446.56
Sudan,20/05/1985,3930095.87
Republic of the Congo,01/10/1962,218219.1
Vanuatu,08/07/1967,133998.8
Nepal,24/05/1981,931236
Guinea-Bissau,07/11/1985,700202.8
Cape Verde,25/01/1986,13948.35
Togo,13/10/1976,77280.39
Cyprus,27/12/1990,5000641.59
Armenia,02/04/1990,273687.2
Brunei,24/01/1958,64822.19
Taiwan,13/09/1961,939303.82
Mongolia,17/04/1975,169250.64
Mauritania,07/08/1988,730356.08
Mongolia,24/01/1978,779603
South Korea,09/12/1963,14741.4
Malawi,09/04/1998,59646.69
Guinea,27/07/1983,257179
Belgium,25/05/1956,5269977.22
Thailand,25/10/1989,28653.24
South Africa,29/05/1991,28038.92
Antigua and Barbuda ,09/04/1959,923347.76
Maldives,03/01/1993,841128.16
Djibouti,22/02/1983,1037849.16
Comoros,08/09/1970,4781835.03
Cuba,17/01/2000,225819.99
Mauritius ,29/06/1996,5558077.35
Andorra,03/02/1977,339979.25
Comoros,19/08/1995,348384.64
Tunisia ,22/11/1993,387761.4
Fiji,05/06/1987,1458925.2
Iran,28/04/1987,4308336.69
Austria,04/07/1995,247560.17
Samoa ,20/07/1972,1060383.5
Mozambique,23/02/1983,371626.31
Mozambique,12/04/1979,814030.8
Rwanda,07/10/1980,448426
Algeria,24/07/1989,5877170.25
Togo,19/02/1952,145130.16
Panama,10/06/1960,2015502.32
Liberia,25/07/1958,2511089.28
Jordan,12/01/1971,1300651.6
Barbados,06/11/1982,2149202.32
Bhutan,25/03/1971,405721.6
Vatican City,07/12/1964,2465494.24
Sweden,11/11/1975,80965.74
Pakistan,23/10/1973,1785524.8
Germany,28/02/1971,1387926.54
Portugal,18/01/1954,408591.95
Slovenia,20/12/1971,47443.05
Austria,06/11/1998,408721.18
Myanmar,22/11/2000,1673609.7
Bhutan,20/05/1970,1251429.38
Barbados,14/04/1978,89838.57
Bahrain,04/06/1963,6305795.72
Grenada,11/11/1972,565980.25
Barbados,29/12/1970,286627.11
Tajikistan,29/11/1996,4964173.83
Tunisia ,01/10/1997,6347995.08
Bosnia and Herzegovina,19/08/1967,3229159.2
Greenland,09/01/1972,11290.92
Costa Rica,17/03/1985,900760.3
New Zealand,26/09/1987,972592
Guatemala,04/04/1961,4051095.2
Denmark,07/07/1984,483440.28
Denmark,08/12/1988,802652.6
Central African Republic,28/05/1974,104579.8
Zimbabwe,17/08/1998,2010585.28
Germany,08/01/1967,74742.63
Liberia,06/12/1966,2290018.92
Sierra Leone,13/01/1980,1023151.8
Panama,18/11/1963,1301507.4
China,03/06/1989,915.48
Hungary,05/12/1986,37810.88
South Sudan,29/03/1983,206123.06
Egypt,21/03/1951,997873.2
Djibouti,14/05/1967,683256.1
Portugal,01/11/1955,49225.08
Uzbekistan,17/12/1978,13076.8
East Timor,14/08/1962,67343.94
Tanzania,09/08/1984,1008706.38
Serbia,12/12/1982,3601191.3
Kazakhstan,08/01/1957,29865.33
Croatia,11/06/1983,54832.41
Uganda,10/05/1986,201621.6
Nigeria,21/03/1989,2807698.4
Cambodia,12/12/1978,330109.65
Equatorial Guinea,27/05/1988,3423276
Iraq,29/01/1964,2383177.2
Fiji,31/03/1984,833233.92
Norway,08/11/1973,4504808.07
El Salvador,20/10/1981,3667670.8
Thailand,25/07/1953,422432.52
Bahrain,11/02/1995,349223.04
Gabon,24/03/1958,859596.48
Bulgaria,19/12/1956,1209136.74
Vietnam,10/12/1991,5879123.88
Nauru,23/07/1991,931446.76
Estonia,13/06/1994,2380725.27
Andorra,26/03/1964,61335.42
Saint Kitts and Nevis ,30/06/1958,1051710.72
Central African Republic,30/11/1976,1700960.52
Grenada,19/10/1974,1374938.08
Togo,29/09/1971,527276
India,25/05/1956,4152241.38
Mali,22/04/1954,59497.41
New Zealand,17/08/1969,1015067.34
El Salvador,28/09/1996,27364.89
Chad,24/08/1969,236917.85
Cameroon,17/06/1997,1160766
Mauritania,06/03/1989,310739.02
The Gambia,28/01/1986,294617.05
Mongolia,05/03/1954,80428.7
Eritrea,01/04/1977,1040983.42
Belize,13/10/1999,4020611.7
Mali,01/06/1986,472839.25
Belize,28/12/1993,877831.08
Iceland,13/11/1966,1020354.16
Panama,14/01/1957,168663.39
Uzbekistan,23/01/1968,777742.68
Barbados,08/12/1974,811024.56
Bangladesh,27/12/1997,6307620.06
Luxembourg,11/10/1957,88784.28
Azerbaijan,21/03/1991,43908.16
San Marino,23/12/1991,244783
China,07/08/1987,998600.64
Croatia,07/06/1972,1142403.6
Andorra,16/03/1993,3057436.83
Democratic Republic of the Congo,31/03/1958,106806
Rwanda,28/04/1963,71505.12
Eritrea,03/08/1969,3166834.23
Togo,21/08/1999,932525.18
Cameroon,31/03/1965,573581.14
South Africa,07/04/1975,118688.9
Singapore,19/10/2000,689901.6
Monaco,14/11/1971,155450.46
Madagascar,15/08/1973,2302675.62
Ukraine,16/03/1998,1345829.1
Mali,24/10/1994,882108.16
Armenia,17/04/1992,45142.23
Netherlands,14/02/1977,145560.96
Iran,04/03/1986,89172.48
Turkey,07/05/1952,1487449.3
Seychelles ,06/07/1979,921278.8
Kazakhstan,22/07/1991,6651291.31
United Arab Emirates,16/09/1958,1803166.2
Senegal,30/10/1964,337553.7
Barbados,30/10/1984,744880.1
Vanuatu,18/12/1991,1021879.98
Iraq,21/03/1975,192310.69
Cambodia,21/04/1959,87170.19
Malawi,08/05/1983,216702.24
Republic of the Congo,25/06/1981,1375104.5
Finland,14/10/1997,563119.7
Vietnam,16/11/1975,1660410.4
Solomon Islands,06/03/1994,1829054.99
Grenada,08/08/1980,1114894
Vietnam,20/04/1983,71738.37
Saint Kitts and Nevis ,11/12/1957,343357.76
Switzerland,12/06/1986,1568764.89
Kyrgyzstan,19/09/1990,666262.96
Vanuatu,02/08/1966,9612.54
Zimbabwe,04/11/2000,806266.45
